uuid,text,LLM_Answer
14be2f47-973d-40d3-a07f-83d80c3d9d75,"SUPPLY AGREEMENT PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.', 'Customer and Philips hereinafter also collectively referred to as the ""Parties"" and individually as a ""Party"".', 'PROFOUND MEDICAL INC.', 'Customer', 'Philips July 31, 2017 July 31, 2017 This Agreement shall come into force on the Effective Date and shall remain in force and effect for a period of [Redacted - Commercially Sensitive - Term Details] , unless this Agreement is extended or previously terminated in accordance with this clause 12, pursuant to clause 15.1 (Force Majeure), or (ii) by the mutual written consent of the Parties (the ""Term""). This Agreement (including any dispute hereunder) and the documents to be entered into pursuant to it, save as expressly otherwise provided therein, will be governed by and construed in accordance with the Laws of the Netherlands","Document name: SUPPLY AGREEMENT
Parties: PROFOUND MEDICAL INC. # Philips
Agreement date: 7/31/2017
Effective date: 7/31/2017
Expiration date: NA
Governing law: Netherlands"
50c79ff3-efa9-4fdc-8acb-3d3e73cf9f53,"SUPPLY AGREEMENT Shi Farms', 'each individually ""a Party,"" and collectively, ""the Parties.""', 'Gridiron BioNutrients, Inc', 'EWSD 1, LLC, d/b/a/ SHI FARMS', 'Gridiron 1/27/2020   This Agreement and any amendments thereto shall be construed according to the laws of the State of Colorado without regard to conflicts of law principles and any disputes hereunder shall be litigated in a state court in Colorado.","Document name: SUPPLY AGREEMENT
Parties: Gridiron BioNutrients, Inc # EWSD 1, LLC
Agreement date: 1/27/2020
Effective date: NA
Expiration date: NA
Governing law: Colorado"
21c23f96-9f37-4321-a297-83216c9e04b4,"Supply Agreement Miltenyi', 'Miltenyi Biotec GmbH', 'Bellicum Pharmaceuticals, Inc.', 'Miltenyi and Bellicum are sometimes referred to herein individually as a ""Party"" and collectively as the ""Parties.""', 'Bellicum March 27, 2019 March 27, 2019 The Agreement shall have an initial term of ten (10) years commencing from the Effective Date and ending on the tenth (10th) anniversary thereof (the ""Initial Term""), unless earlier terminated by either Party in accordance with the provisions of Section 15.2 or Section 15.3. This Agreement shall be governed in all respects by, and construed and enforced in accordance with, the laws of the State of New York, USA, without regard to the conflict of law provisions thereof or the United Nations Convention on Contracts for the International Sale of Goods; provided, however, that any dispute relating to the scope, validity, enforceability or infringement of any Intellectual Property Right will be governed by, and construed and enforced in accordance with, the substantive laws of the jurisdiction in which such Intellectual Property Right applies.","Document name: Supply Agreement Miltenyi
Parties: Miltenyi Biotec GmbH # Bellicum Pharmaceuticals, Inc.
Agreement date: 3/27/2019
Effective date: 3/27/2019
Expiration date: 3/27/2029
Governing law: New York"
dbfde31a-15b3-4072-8a1e-ae6770c7eeb6,"SUPPLY AGREEMENT Flotek Chemistry, LLC', 'Florida Chemical Company, LLC', 'Flotek', 'FCC February 28, 2019 February 28, 2019<omitted>The ""Term"" shall begin on the date hereof and shall expire December 31, 2023, subject to early termination pursuant to the terms of Section 19. The ""Term"" shall begin on the date hereof and shall expire December 31, 2023, subject to early termination pursuant to the terms of Section 19. Flotek, may, by written notice given to FCC on or before September 30, 2023, elect for the Term to be extended to December 31, 2024. This Agreement shall be governed by and construed in accordance with the laws of the state of Delaware.","Document name: SUPPLY AGREEMENT
Parties: Flotek Chemistry, LLC # Florida Chemical Company, LLC
Agreement date: 2/28/2019
Effective date: 2/28/2019
Expiration date: 12/31/2023
Governing law: Delaware"
a0eb8fc8-c7ea-4193-8497-53763576822f,"TRANSPORTATION SERVICE AGREEMENT Arkansas Western Pipeline Company', 'Associated Natural Gas Company', 'Shipper', 'Transporter May 20, 1992 ""Subject to the General Terms and Conditions of Transporter's                   FERC Gas Tariff and Rate Schedule FTS/ITS, this Agreement                   shall be effective as of the date of physical completion of                   and initial deliveries on Transporter's pipeline and shall                   continue for a primary term of ten years."" ""Subject to the General Terms and Conditions of Transporter's                   FERC Gas Tariff and Rate Schedule FTS/ITS, this Agreement                   shall be effective as of the date of physical completion of                   and initial deliveries on Transporter's pipeline and shall                   continue for a primary term of ten years."" This Agreement and the rights and duties of                   Transporter and Shipper hereunder shall be governed by and                   interpreted in accordance with the laws of the State of                   Arkansas, without recourse to the law governing conflict of                   laws.","Document name: TRANSPORTATION SERVICE AGREEMENT
Parties: Arkansas Western Pipeline Company # Associated Natural Gas Company # Shipper # Transporter
Agreement date: 5/20/1992
Effective date: NA
Expiration date: 5/20/2002
Governing law: Arkansas"
18c05b40-081e-4469-8b2a-afac30a9dfc8,"MARKETING AND TRANSPORTATION SERVICES AGREEMENT Purolator', 'PUROLATOR COURIER LTD.', 'Dynamex', 'PARCELWAY COURIER SYSTEMS CANADA LTD.', 'a subsidiary of Dynamex Inc. 20 day of November, 1995 20 day of November, 1995.<omitted>This Agreement shall be effective from the date first above written and         shall continue indefinitely until terminated by either Party in          accordance with the provisions of this Agreement. This Agreement shall be effective from the date first above written and         shall continue indefinitely until terminated by either Party in          accordance with the provisions of this Agreement. This Agreement shall be governed and construed in accordance with the         laws of the Province of Ontario.","Document name: MARKETING AND TRANSPORTATION SERVICES AGREEMENT
Parties: Purolator # PARCELWAY COURIER SYSTEMS CANADA LTD.
Agreement date: 11/20/1995
Effective date: 11/20/1995
Expiration date: NA
Governing law: Ontario"
df497338-4ef9-4803-890c-881535ae0ba8,"TRANSPORTATION SERVICES AGREEMENT Shipper', 'Marathon Pipe Line LLC', 'MPL', 'both referred to jointly as the ""Parties"" and each individually as a ""Party"".', 'Marathon Petroleum Company LP June 11, 2015, June 11, 2015 The Agreement shall continue through the project\'s in-service date and for a period of fifteen (15) years after the project\'s in-service date (""Initial Term""). This Agreement shall be construed and interpreted in accordance with the laws of the State of Ohio, without recourse to any principles of law governing conflicts of law, which might otherwise be applicable.","Document name: TRANSPORTATION SERVICES AGREEMENT
Parties: Marathon Pipe Line LLC # Marathon Petroleum Company LP
Agreement date: 6/11/2015
Effective date: NA
Expiration date: 15 years after the project's in-service date
Governing law: Ohio"
8e23f443-3e74-46f6-abc9-80ed42be9722,"Collaboration Agreement MacroGenics and Green Cross may be referred to herein individually as a ""Party"" or collectively as the ""Parties.', 'MacroGenics, Inc.', 'Green Cross Corp.', 'Green Cross', 'MacroGenics June , 2010 June , 2010 ""Royalty Term"" means, with respect to sales of a Product in the Territory, the time period beginning on the First Commercial Sale of such Product in the Territory and expiring on the latest of the following dates:\n\n(a) ***\n\n(b) ***\n\n(c) ***<omitted>Unless earlier terminated, this Agreement shall continue in effect until the expiration of the Royalty Term as defined in Section 1.87 (""Term""), and thereafter Green Cross has no remaining payment obligations with respect to the Products pursuant to Section 8.5 above and MacroGenics shall have no further obligations hereunder. Except as otherwise indicated, in all other respects, the right and obligations of the Parties under this Agreement shall be governed by and construed in accordance with the laws of the ***.","Document name: Collaboration Agreement
Parties: MacroGenics, Inc. # Green Cross Corp.
Agreement date: 6/1/2010
Effective date: 6/1/2010
Expiration date: NA
Governing law: NA"
0dd58c98-0f19-4591-ac68-72ed471320e6,"Cooperation Agreement Party A', ""Xi'an Zhonghong New Energy Technology Co., Ltd."", 'Boxing County Chengli Gas Supply Co., Ltd.', 'Party B July 2013  The term of the agreement is 20 years, during which if any main equipment of any Party stops operation due to technical problem or at the end of its life cycle, the agreement shall be automatically terminated. ","Document name: Cooperation Agreement
Parties: Xi'an Zhonghong New Energy Technology Co., Ltd. # Boxing County Chengli Gas Supply Co., Ltd.
Agreement date: 7/1/2013
Effective date: NA
Expiration date: NA
Governing law: NA"
f4559c4e-998f-462e-98f3-96a3b1ff5108,"Cooperation Agreement Party A', 'Party B', 'Shenzhen iDreamSky Technology Co., Ltd.', 'Dazzle Interactive Network Technologies Co., Ltd January 1, 2013 This Agreement shall come into force as of January 1, 2013 and remain valid for 1 year. This Agreement shall come into force as of January 1, 2013 and remain valid for 1 year.', 'As of the effective date hereof, the original cooperation of mobile game business executed between the Parties shall terminate automatically. ","Document name: Cooperation Agreement
Parties: Shenzhen iDreamSky Technology Co., Ltd. # Dazzle Interactive Network Technologies Co., Ltd
Agreement date: 1/1/2013
Effective date: 1/1/2013
Expiration date: 1/1/2014
Governing law: NA"
c49e9b80-3801-4b74-9e08-75b03c7393bc,"Cooperation Agreement (2014 Amendment) Party A', 'Beijing Tuniu Technology Co., Ltd.', 'Nanjing Tuniu Technology Co., Ltd.,', 'Party B January 24, 2014 January 24, 2014<omitted>This Agreement shall take effect as of the date when the authorized representatives of the Parties sign hereon. Party A and Party B agree and confirm that the term of cooperation under this Agreement shall commence from the execution date hereof and end on the expiration date of the operation term of Party B (""Term of Cooperation""). ""This Agreement shall be governed by and interpreted pursuant to the laws of the People's Republic of China that are promulgated and are publicly available, provided that the general international business practices shall apply if the laws of the People's Republic of China that are promulgated and are publicly available do not involve any matter in relation to this Agreement.""","Document name: Cooperation Agreement (2014 Amendment)
Parties: Beijing Tuniu Technology Co., Ltd. # Nanjing Tuniu Technology Co., Ltd.
Agreement date: 1/24/2014
Effective date: 1/24/2014
Expiration date: NA
Governing law: People's Republic of China"
0038884e-bf3b-4500-9924-062e3889347e,"COLLABORATION AGREEMENT BLI', 'Ginkgo Bioworks, Inc.', 'Ginkgo', 'Berkeley Lights, Inc.', 'Ginkgo and BLI may each be referred to herein as a ""Party"" or, collectively, as the ""Parties."" September 13th, 2019 September 13th, 2019 ""Intended End of Term"" means the later of (a) the seventh (7th) anniversary of the Effective Date and (b) the date determined to be the ""Intended End of Term"" under Section 7.2.2(d) (Effects of Tolling).<omitted>This Agreement shall commence on the Effective Date and, unless sooner terminated in accordance with its terms, including by Ginkgo pursuant to Section 7.3 (Buy-Down Election) or extended by the mutual written agreement of the Parties, shall continue until the Intended End of Term (such time period, as may be extended pursuant to this Section 13.3.1 (Term - General), the ""Term""); provided that, if,<omitted>at the expiration of the Intended End of Term, Ginkgo has paid the Minimum Cumulative Purchase Commitment, but will not have paid to BLI the Full Purchase Target, then the Term of this Agreement shall automatically extend for an additional [***] ([***]) year period from the date of the expiration of the then-Intended End of Term so that, among other things, BLI may potentially receive the benefit of the Full Purchase Target and Ginkgo may receive the continuing benefit of royalty-free licenses. This Agreement will be construed and interpreted in accordance with the laws of the State of Delaware, without regard to any choice of law provision.","Document name: COLLABORATION AGREEMENT BLI
Parties: Ginkgo Bioworks, Inc. # Berkeley Lights, Inc.
Agreement date: 9/13/2019
Effective date: 9/13/2019
Expiration date: 9/13/2026
Governing law: Delaware"
fef5280d-b9f0-44c6-8c76-60dac2e35da8,"Intellectual Property Agreement Premier', 'Each shall be referred to as a ""Party"" and collectively as the ""Parties.""', 'Premier Biomedical, Inc.', 'Marv Enterprises, LLC', 'THI', 'Marv', 'Technology Health, Inc. May 12, 2020 May 12, 2020  This Agreement and the rights of the Parties hereunder shall be governed by and construed in accordance with the laws of the Commonwealth of Pennsylvania including all matters of construction, validity, performance, and enforcement and without giving effect to the principles of conflict of laws.","Document name: Intellectual Property Agreement Premier
Parties: Premier Biomedical, Inc. # Marv Enterprises, LLC # THI # Marv
Agreement date: 5/12/2020
Effective date: 5/12/2020
Expiration date: NA
Governing law: Pennsylvania"
17a8ec71-c9df-4f9f-9ea7-5c1d3cda9ff1,"PROMOTION AGREEMENT Sponsor', 'Charity Tunes', 'ConAgra Foods Canada Inc.', 'Charity Tunes Inc. June 29, 2009   This Agreement shall be governed by the laws of the Province of Ontario and the federal laws of  Canada applicable therein.","Document name: PROMOTION AGREEMENT
Parties: Sponsor # Charity Tunes # ConAgra Foods Canada Inc. # Charity Tunes Inc.
Agreement date: 6/29/2009
Effective date: NA
Expiration date: NA
Governing law: Ontario"
6d246a03-f721-4a6d-8cdb-8f92a503802f,"Promotion and Distribution Agreement Google', 'Google Inc', 'Distributor', 'Whitesmoke Inc.  1 August 2011 ""Term"" means the earlier of: (a) the end of the two year period from the Effective Date to 31 July 2013; or (b) the last day of the calendar month  within which the Maximum Distribution Commitment is reached.', 'This Agreement shall commence on the Effective Date and, unless earlier terminated as set out in this Agreement, shall continue  for the Term. This Agreement is governed by English law and the parties submit to the exclusive jurisdiction of the English courts in  relation to any dispute (contractual or non-contractual) concerning this Agreement save that either party may apply to any court for an  injunction or other relief to protect its Intellectual Property Rights.","Document name: Promotion and Distribution Agreement Google
Parties: Google Inc # Whitesmoke Inc.
Agreement date: 8/1/2011
Effective date: 8/1/2011
Expiration date: 7/31/2013
Governing law: English"
4a155e9c-3e21-43ac-8dac-870c44b7d826,"Promotion Agreement PageMaster Corporation', 'Go Call', 'Go Call, Inc. March 12,1999 This promotion shall begin on June 1,1999 and shall terminate June 1, 2000 (herein ""Term"") This promotion shall begin on June 1,1999 and shall terminate June 1, 2000 (herein ""Term"") This Agreement will be governed by and construed in accordance with the laws of the State of California, exclusive of conflicts of law principles, and will, to the maximum extent practicable, be deemed to call for performance in Los Angeles County, California.","Document name: Promotion Agreement
Parties: PageMaster Corporation # Go Call, Inc.
Agreement date: 3/12/1999
Effective date: 6/1/1999
Expiration date: 6/1/2000
Governing law: California"
da8e7aee-7985-4a9f-a23f-c73557b4170f,"JOINT FILING AGREEMENT YAII GP, LP', 'D-Beta One Blocker EQ, Ltd.', 'D-Beta One GP, LLC', 'YA II PN, Ltd.', 'YA Global Investments II (U.S.), Ltd.', 'Yorkville Advisors GP, LLC', 'Delta Beta Advisors, LP', 'Yorkville Advisors Global, LP', 'D-Beta One Growth and Opportunity Fund Offshore, LP', 'D-Beta One EQ, Ltd.', 'Yorkville Advisors Global II, LLC 4/8/2020   ","Document name: JOINT FILING AGREEMENT
Parties: YAII GP, LP # D-Beta One Blocker EQ, Ltd. # D-Beta One GP, LLC # YA II PN, Ltd. # YA Global Investments II (U.S.), Ltd. # Yorkville Advisors GP, LLC # Delta Beta Advisors, LP # Yorkville Advisors Global, LP # D-Beta One Growth and Opportunity Fund Offshore, LP # D-Beta One EQ, Ltd. # Yorkville Advisors Global II, LLC
Agreement date: 4/8/2020
Effective date: NA
Expiration date: NA
Governing law: NA"
3b53bd16-4e68-4693-bc31-95c05b351839,"JOINT FILING AGREEMENT PRAIRIE NON-ECI ACQUIROR LP', 'PRAIRIE VCOC ACQUIROR LP', 'BIA GP L.L.C.', 'BLACKSTONE INFRASTRUCTURE ASSOCIATES L.P.', 'BLACKSTONE HOLDINGS III L.P.', 'PRAIRIE SECONDARY ACQUIROR LP', 'PRAIRIE SECONDARY ACQUIROR E LP', 'BIP HOLDINGS MANAGER L.L.C.', 'PRAIRIE ECI ACQUIROR LP', 'BIA GP L.P. February 19, 2020   ","Document name: JOINT FILING AGREEMENT
Parties: PRAIRIE NON-ECI ACQUIROR LP # PRAIRIE VCOC ACQUIROR LP # BIA GP L.L.C. # BLACKSTONE INFRASTRUCTURE ASSOCIATES L.P. # BLACKSTONE HOLDINGS III L.P. # PRAIRIE SECONDARY ACQUIROR LP # PRAIRIE SECONDARY ACQUIROR E LP # BIP HOLDINGS MANAGER L.L.C. # PRAIRIE ECI ACQUIROR LP # BIA GP L.P.
Agreement date: 2/19/2020
Effective date: NA
Expiration date: NA
Governing law: NA"
98bf6a3e-525d-4b41-aa06-8b84cdca3c4b,"JOINT FILING AGREEMENT Blackstone Clarus GP L.P', 'Clarus IV-A, L.P.', 'Clarus IV-C, L.P.', 'Blackstone Clarus GP L.L.C', 'Blackstone Holdings I/II GP L.L.C.', 'Blackstone Group Management L.L.C.', 'Stephen A. Schwarzman', 'Blackstone Holdings II L.P.', 'The Blackstone Group Inc.', 'Clarus IV-D, L.P', 'Clarus IV-B, L.P.', 'Clarus IV GP, L.P. 14t h day of February 2020   ","Document name: JOINT FILING AGREEMENT
Parties: Blackstone Clarus GP L.P # Clarus IV-A, L.P. # Clarus IV-C, L.P. # Blackstone Clarus GP L.L.C # Blackstone Holdings I/II GP L.L.C. # Blackstone Group Management L.L.C. # Stephen A. Schwarzman # Blackstone Holdings II L.P. # The Blackstone Group Inc. # Clarus IV-D, L.P # Clarus IV-B, L.P. # Clarus IV GP, L.P.
Agreement date: 2/14/2020
Effective date: NA
Expiration date: NA
Governing law: NA"
c2f2faf0-23f8-40e4-97ca-0b887b8c6377,"Strategic Alliance Agreement Bravatek Solutions, Inc.', 'COMPANY', 'Bravatek', 'Sibannac, Inc. 30th day of November, 2017  The term of this Agreement is twelve (12) months from the date hereof, and will be automatically renewed for one (1) additional twelve month period unless either party shall notify the other in writing of its intention not to renew. This Agreement is entered into in the State of Texas and shall be interpreted according to the laws of the State of Texas.","Document name: Strategic Alliance Agreement
Parties: Bravatek Solutions, Inc. # Sibannac, Inc.
Agreement date: 11/30/2017
Effective date: 11/30/2017
Expiration date: 11/30/2018
Governing law: Texas"
636b450c-7c44-480b-84f4-3bbade8ef34e,"STRATEGIC ALLIANCE AGREEMENT Hyatt', 'Playa Hotels & Resorts, B.V.', 'Playa', 'Hyatt Franchising Latin America, L.L.C.', 'Hyatt and Playa are each referred to as a ""Party"" and collectively as the ""Parties."" December 14, 2016 December 14, 2016  Except to the extent governed by the Federal Arbitration Act or other federal law, this Agreement and all claims arising from the relationship between Hyatt (and/or any of its Affiliates) and Playa (and/or any of its Affiliates) under this Agreement will be governed by the laws of the State of Illinois (U.S.A.), without regard to its conflict of laws rules, except that any Illinois law or any other law regulating the offer or sale of franchises, business opportunities, or similar interests, or governing the relationship between a franchisor and a franchisee or any similar relationship, will not apply unless its jurisdictional requirements are met independently without reference to this Section 4.","Document name: STRATEGIC ALLIANCE AGREEMENT
Parties: Hyatt # Playa Hotels & Resorts, B.V. # Hyatt Franchising Latin America, L.L.C.
Agreement date: 12/14/2016
Effective date: 12/14/2016
Expiration date: NA
Governing law: Illinois"
26309bea-ca77-4003-9b78-aeea61d9cd38,"Cooperation Agreement persons and entities listed on Schedule A', 'Schedule A\n\nMembers of ValueAct Group\n\nVA Partners I, LLC\n\nValueAct Capital Master Fund, L.P.\n\nValueAct Capital Management, L.P.\n\nValueAct Capital Management, LLC\n\nValueAct Holdings, L.P.\n\nValueAct Holdings GP, LLC\n\nGregory P. Spivy', 'collectively, the ""ValueAct Group"", and individually a ""member"" of the ValueAct Group', 'the ""ValueAct Designee""', 'Allison Transmission Holdings, Inc.', 'Company', 'Gregory P. Spivy December 12, 2014 December 12, 2014<omitted>This Agreement is effective as of the date hereof<omitted>. This Agreement is effective as of the date hereof and shall remain in full force and effect for the period (the ""Covered Period"") commencing on the date hereof and ending on the date that is the earliest of: (i) the Company\'s failure to appoint the ValueAct Designee to the Board following the ValueAct Group\'s written request to the Company to have the ValueAct Designee appointed to the Board pursuant to Section 1(a) of this Agreement; (ii) the failure of the Company to comply in good faith with Section 1(e) of this Agreement; or (iii) the date which is the 60t h day prior to the Company\'s 2016 annual meeting of stockholders. THIS AGREEMENT SHALL BE GOVERNED IN ALL RESPECTS, INCLUDING WITHOUT LIMITATION VALIDITY, INTERPRETATION AND EFFECT, BY THE LAWS OF THE STATE OF DELAWARE APPLICABLE TO CONTRACTS EXECUTED AND TO BE PERFORMED WHOLLY WITHIN SUCH STATE WITHOUT GIVING EFFECT TO THE CHOICE OF LAW PRINCIPLES OF SUCH STATE.","Document name: Cooperation Agreement
Parties: Members of ValueAct Group # Allison Transmission Holdings, Inc.
Agreement date: 12/12/2014
Effective date: 12/12/2014
Expiration date: 60 days prior to the Company's 2016 annual meeting of stockholders
Governing law: Delaware"
3d2ed962-721d-4d16-a775-7c9f0ec51b1c,"COLLABORATION AGREEMENT XENCOR', 'Boehringer Ingelheim International GmbH', 'Xencor, Inc', 'BII', 'hereinafter BII an XENCOR each shall also be called ""Party"" and collectively ""Parties"" as the case may be). February 10, 2012 February 10, 2012 This Agreement shall take effect as of the Effective Date and shall expire upon completion of the Project as set forth in the Project Plan and after payment of all payments due and payable according to this Agreement, unless terminated earlier in accordance with this Agreement. This Agreement shall be exclusively governed by and construed in accordance with the laws of the State of New York, USA without regard to its conflict of laws provisions.","Document name: COLLABORATION AGREEMENT XENCOR
Parties: Boehringer Ingelheim International GmbH # Xencor, Inc
Agreement date: 2/10/2012
Effective date: 2/10/2012
Expiration date: NA
Governing law: New York"
dca99111-9b22-40d3-87fa-78f08b0d2e7d,"PROMOTION AGREEMENT Janssen Biotech, Inc.', 'Janssen', 'Company', 'Immunomedics, Inc. April 5, 2019 April 5, 2019 ""Expiration Date"" means March 31, 2020. The interpretation, construction and performance of this Agreement, and the rights granted and obligations arising hereunder, shall be governed in accordance with the substantive laws of the State of New York, without regard to its conflicts of law rules.","Document name: PROMOTION AGREEMENT
Parties: Janssen Biotech, Inc. # Immunomedics, Inc.
Agreement date: 4/5/2019
Effective date: 4/5/2019
Expiration date: 3/31/2020
Governing law: New York"
01652141-1aae-4953-8da3-f86436a0519f,"Joint Venture Agreement Tate & Lyle Fermentation Products Ltd.', 'Igene Biotechnology, Inc.', 'T&L', '""Igene""; collectively with T&L, the ""Parties""', '""PARTY"" shall mean each of T&L and Igene', 'Tate & Lyle PLC March 18, 2003 ""EFFECTIVE DATE"" means 12:01 a.m. Eastern Standard Time on March 3, 2003.  This Agreement shall be governed and construed in accordance with the laws of the State of Delaware, without reference to the conflicts of laws principles thereunder.","Document name: Joint Venture Agreement Tate & Lyle Fermentation Products Ltd.
Parties: Tate & Lyle Fermentation Products Ltd. # Igene Biotechnology, Inc.
Agreement date: 3/18/2003
Effective date: 3/3/2003
Expiration date: NA
Governing law: Delaware"
017647af-7a90-4cd7-a85a-479919a572e6,"JOINT FILING AGREEMENT ABP TRUST', 'ADAM D. PORTNOY January 22, 2020   ","Document name: JOINT FILING AGREEMENT ABP TRUST
Parties: ADAM D. PORTNOY
Agreement date: 1/22/2020
Effective date: NA
Expiration date: NA
Governing law: NA"
5f164494-b20b-4536-bc52-5dbeb6830d08,"JOINT VENTURE AGREEMEN individually and collectively the Joint Venture Participants ""JVP""', 'SIMPLY HERBAL', 'MJ Syndicated, Inc. 27th day of November 2018 The Joint Venture is a fixed term Joint Venture beginning November 27, 2018 and ending November 30th, 2019 or as otherwise provided in this Agreement. The Joint Venture is a fixed term Joint Venture beginning November 27, 2018 and ending November 30th, 2019 or as otherwise provided in this Agreement. By this Agreement the Participants enter into a general Joint Venture (the ""Joint Venture"") in accordance with the laws of The State of Florida.","Document name: JOINT VENTURE AGREEMENT
Parties: SIMPLY HERBAL # MJ Syndicated, Inc.
Agreement date: 11/27/2018
Effective date: 11/27/2018
Expiration date: 11/30/2019
Governing law: Florida"
3b3a157a-ee27-412a-8c5b-426b20cdd4a1,"JOINT FILING AGREEMENT VÄRDE INVESTMENT PARTNERS (OFFSHORE) MASTER, L.P.', 'THE VÄRDE FUND XII (MASTER), L.P.', 'THE VÄRDE FUND XII UGP, LLC', 'VÄRDE CREDIT PARTNERS MASTER, L.P.', 'VÄRDE INVESTMENT PARTNERS G.P., LLC', 'THE VÄRDE SKYWAY FUND G.P., L.P.', 'THE VÄRDE SKYWAY MASTER FUND, L.P.', 'UNIFORM INVESTCO GP LLC', 'VÄRDE INVESTMENT PARTNERS, L.P.', 'THE VÄRDE FUND VI-A, L.P.', 'THE VÄRDE FUND XII G.P., L.P.', 'UNIFORM INVESTCO LP', 'THE VÄRDE SKYWAY FUND UGP, LLC February 20, 2020   ","Document name: JOINT FILING AGREEMENT
Parties: VÄRDE INVESTMENT PARTNERS (OFFSHORE) MASTER, L.P. # THE VÄRDE FUND XII (MASTER), L.P. # THE VÄRDE FUND XII UGP, LLC # VÄRDE CREDIT PARTNERS MASTER, L.P. # VÄRDE INVESTMENT PARTNERS G.P., LLC # THE VÄRDE SKYWAY FUND G.P., L.P. # THE VÄRDE SKYWAY MASTER FUND, L.P. # UNIFORM INVESTCO GP LLC # VÄRDE INVESTMENT PARTNERS, L.P. # THE VÄRDE FUND VI-A, L.P. # THE VÄRDE FUND XII G.P., L.P. # UNIFORM INVESTCO LP # THE VÄRDE SKYWAY FUND UGP, LLC
Agreement date: 2/20/2020
Effective date: NA
Expiration date: NA
Governing law: NA"
c713ff81-f918-4b38-8694-caf1324eedc2,"JOINT FILING AGREEMENT EP INVESTMENT S.À R.L.', 'DANIEL KŘETÍNSKÝ', 'VESA EQUITY INVESTMENT S.À R.L. May 11, 2020   ","Document name: JOINT FILING AGREEMENT
Parties: EP INVESTMENT S.À R.L. # DANIEL KŘETÍNSKÝ # VESA EQUITY INVESTMENT S.À R.L.
Agreement date: 5/11/2020
Effective date: NA
Expiration date: NA
Governing law: NA"
491c9094-299c-459a-9178-af94eb7bcfd7,"JOINT FILING AGREEMENT BANK OF AMERICA CORPORATION', 'BANC OF AMERICA PREFERRED FUNDING CORPORATION April 7, 2020 IN WITNESS WHEREOF, each party hereto, being duly authorized, has caused this agreement to be executed and effective as of the date set forth below.<omitted>April 7, 2020  ","Document name: JOINT FILING AGREEMENT
Parties: BANK OF AMERICA CORPORATION # BANC OF AMERICA PREFERRED FUNDING CORPORATION
Agreement date: 4/7/2020
Effective date: 4/7/2020
Expiration date: NA
Governing law: NA"
171335ca-c037-4ffc-aade-be64cffeded1,"JOINT FILING AGREEMENT UBS ONCOLOGY IMPACT FUND L.P.', 'MPM ONCOLOGY IMPACT MANAGEMENT LP', 'ONCOLOGY IMPACT FUND (CAYMAN) MANAGEMENT L.P.', 'MPM ONCOLOGY IMPACT MANAGEMENT GP LLC 7t h day of April, 2020.   ","Document name: JOINT FILING AGREEMENT
Parties: UBS ONCOLOGY IMPACT FUND L.P. # MPM ONCOLOGY IMPACT MANAGEMENT LP # ONCOLOGY IMPACT FUND (CAYMAN) MANAGEMENT L.P. # MPM ONCOLOGY IMPACT MANAGEMENT GP LLC
Agreement date: 4/7/2020
Effective date: NA
Expiration date: NA
Governing law: NA"
72b6675a-002c-4ccc-8481-c56337853546,"JOINT FILING AGREEMENT HPS MEZZANINE PARTNERS II GP, L.P.', 'MEZZANINE PARTNERS II OFFSHORE LUX S.À R.L II', 'HPS MEZZANINE PARTNERS II, LLC', 'MEZZANINE PARTNERS II ONSHORE LUX S.À R.L', 'MEZZANINE PARTNERS II OFFSHORE LUX S.À R.L', 'HPS INVESTMENT PARTNERS, LLC', 'MEZZANINE PARTNERS II ONSHORE LUX S.À R.L II', 'MEZZANINE PARTNERS II, L.P.', 'MEZZANINE PARTNERS - OFFSHORE INVESTMENT MASTER FUND II, L.P.', 'HPS MEZZANINE PARTNERS II OFFSHORE GP, L.P. July 6, 2020   ","Document name: JOINT FILING AGREEMENT
Parties: HPS MEZZANINE PARTNERS II GP, L.P. # MEZZANINE PARTNERS II OFFSHORE LUX S.À R.L II # HPS MEZZANINE PARTNERS II, LLC # MEZZANINE PARTNERS II ONSHORE LUX S.À R.L # MEZZANINE PARTNERS II OFFSHORE LUX S.À R.L # HPS INVESTMENT PARTNERS, LLC # MEZZANINE PARTNERS II ONSHORE LUX S.À R.L II # MEZZANINE PARTNERS II, L.P. # MEZZANINE PARTNERS - OFFSHORE INVESTMENT MASTER FUND II, L.P. # HPS MEZZANINE PARTNERS II OFFSHORE GP, L.P.
Agreement date: 7/6/2020
Effective date: NA
Expiration date: NA
Governing law: NA"
0919dd30-af23-402b-aba4-6049d12af853,"INTELLECTUAL PROPERTY AGREEMENT Turpin', 'Company', 'KENNETH TURPIN', 'VISUALANT INCORPORATED June 16, 2004  This Agreement  shall continue until  terminated as      provided herein. This  Agreement  shall be  governed  by and  construed  in      accordance  with the laws of the  Province  of  British  Columbia  (without      regard to its conflict of laws provisions)  which shall be deemed to be the      proper law thereof.","Document name: INTELLECTUAL PROPERTY AGREEMENT
Parties: KENNETH TURPIN # VISUALANT INCORPORATED
Agreement date: 6/16/2004
Effective date: NA
Expiration date: NA
Governing law: British Columbia"
